Date,Username,Content,Mentions
"2022-10-31,12:04:31",big papa,I’m excited to see everyone’s Halloween costume hehehe,
"2022-10-30,22:27:10",big papa,jk he prob sleeping,
"2022-10-30,22:26:56",big papa,💀💀💀,
"2022-10-30,22:26:52",big papa,u guys can go to Jett’s house now,
"2022-10-30,22:26:46",big papa,Oh yeah,
"2022-10-30,13:51:01",big papa,We couldn’t find anything 😭,
"2022-10-30,13:50:55",big papa,Lot was packed,
"2022-10-30,13:50:51",big papa,The structure,
"2022-10-30,13:50:47",big papa,Still parking,
"2022-10-30,13:27:32",big papa,Us toooo,
"2022-10-30,13:27:27",big papa,Oki !!,
"2022-10-30,12:09:54",big papa,That sounds so fun ugh,
"2022-10-30,12:09:39",big papa,Today is my rest day tho 🫡,
"2022-10-30,12:09:18",big papa,I wanna go 😭😭😭,Hat Tipper Lady Acquirer#1904
"2022-10-30,12:08:09",big papa,And we can get a milk tea or coffee before walking around :3,
"2022-10-30,12:07:56",big papa,Let’s meet at the 85 degrees there since it’s really close to the parking lot and we don’t have to park in the structures then,
"2022-10-30,12:07:14",big papa,Yes plz 🙂,~~Wild~~#5104
"2022-10-30,11:16:59",big papa,<@246124303643312138> <@429701532309520404> <@573586960938172466> <@853858084866621480> coming ?,IsaacM#8081、~~Wild~~#5104、KFC#2019、Hat Tipper Lady Acquirer#1904
"2022-10-30,11:16:43",big papa,Meeting @spectrum around 1:20 ish,
"2022-10-29,12:27:23",big papa,So one city is tiny,
"2022-10-29,12:27:19",big papa,Mind u Korea is way smaller then california,
"2022-10-29,12:27:13",big papa,"Over 10,000 people in a condensed space",
"2022-10-29,12:25:27",big papa,Isn’t that CRAZY,
"2022-10-29,12:25:23",big papa,😭😭😭,
"2022-10-29,12:25:20",big papa,Current count is 146,
"2022-10-29,12:25:16",big papa,And people literally got trampled to death,
"2022-10-29,12:25:07",big papa,Big Halloween block party,
"2022-10-29,12:25:02",big papa,There was this like,
"2022-10-29,12:24:58",big papa,In Korea,
"2022-10-29,12:24:53",big papa,Yesterday,
"2022-10-29,12:24:50",big papa,Y’all,
"2022-10-29,11:52:22",big papa,Grandpa visiting from Korea so I’m with my moms side today,
"2022-10-29,11:52:09",big papa,No 😦 hanging out with some fam today,Hat Tipper Lady Acquirer#1904
"2022-10-29,11:43:48",big papa,<@246124303643312138> Goodluck singing today !!! Heard u have a lil solo !!!,~~Wild~~#5104
"2022-10-28,22:52:59",big papa,<@429701532309520404> THIS BUBBLE BAR,KFC#2019
"2022-10-28,22:45:18",big papa,I’m gonna have to keep one just for keepsakes tho,
"2022-10-28,22:45:09",big papa,bath time boutta go nuts,
"2022-10-28,22:44:48",big papa,SO CUTE,
"2022-10-28,22:44:04",big papa,LUSH IS DOING A COLLAB FOR THEIR BATH BOMBS,
"2022-10-28,22:43:54",big papa,U HAVE TO,
"2022-10-28,22:43:52",big papa,R U GUYS COMING TO THE SPECTRUM ON SUNDAY,
"2022-10-28,22:43:34",big papa,UM U GUYS,
"2022-10-27,08:06:05",big papa,LMFAOOOOOO,
"2022-10-27,08:03:38",big papa,Bruh,
"2022-10-27,08:03:21",big papa,For this,
"2022-10-27,08:03:19",big papa,There’s no way I woke up at 6:15,
"2022-10-26,22:27:58",big papa,Anyone wanna go to the spectrum on Sunday :3,
"2022-10-26,22:27:49",big papa,Hullo,
"2022-10-26,21:49:09",big papa,💀,
"2022-10-26,21:49:00",big papa,Did I ever tell u guys about my dream where I got mad at Jett and turned him into a wolf,
"2022-10-26,14:04:52",big papa,🤭🤭🤭,
"2022-10-26,14:04:42",big papa,can everyone chip in and buy me this,
"2022-10-26,14:03:55",big papa,guys when I turn 22,
"2022-10-25,20:26:12",big papa,Doesn’t the kid look like kinjo when he got his bad haircut,
"2022-10-25,20:23:04",big papa,Anyways,
"2022-10-25,20:23:02",big papa,His whole fam has this reality show,
"2022-10-25,20:22:57",big papa,in korea,
"2022-10-25,20:22:52",big papa,Half white kid,
"2022-10-25,20:22:48",big papa,Half Korean,
"2022-10-25,20:22:46",big papa,But there’s this really famous like,
"2022-10-25,20:22:41",big papa,Random,
"2022-10-25,19:25:11",big papa,"made a new page, bio inspired by y’all 🤭",
"2022-10-25,17:50:46",big papa,he always walks around shirtless anyways,
"2022-10-25,17:50:41",big papa,I’ll get one sometime tho,
"2022-10-25,17:50:34",big papa,*said,
"2022-10-25,17:50:30",big papa,He sent I’m ruining his set,
"2022-10-25,17:50:26",big papa,He won’t let me,
"2022-10-25,17:50:20",big papa,💀💀💀,
"2022-10-25,17:50:18",big papa,*has,
"2022-10-25,17:50:13",big papa,My dad had a wholeass six pack now,
"2022-10-25,17:50:06",big papa,Y’all,
"2022-10-25,13:57:14",big papa,Where is everyone,
"2022-10-25,12:06:43",big papa,Jk I borrowing a friends,
"2022-10-25,12:03:54",big papa,My cuticle is bothering me,
"2022-10-25,12:03:47",big papa,Anyone have a nail clipper I can borrow,
"2022-10-24,21:46:14",big papa,OMG JK IT WORKED,
"2022-10-24,20:15:56",big papa,y’all could be rich,
"2022-10-24,20:02:15",big papa,I’ve literally been eating like 3 apples a day,
"2022-10-23,20:02:21",big papa,<@443274224505716741> also i miss u bb good luck on ur test okii 🙂,jettaquino#4967
"2022-10-23,20:02:00",big papa,im so pooped from today,
"2022-10-23,20:01:51",big papa,like actually dead,
"2022-10-23,20:01:48",big papa,im dead,
"2022-10-23,10:46:45",big papa,U guys here?,
"2022-10-23,09:33:51",big papa,10:00 😂,
"2022-10-23,09:33:13",big papa,What’s ur guys eta??,
"2022-10-22,21:14:33",big papa,he needs rest 😡,
"2022-10-22,21:14:26",big papa,don’t keep him out too late please,
"2022-10-22,21:14:20",big papa,<@246124303643312138> Jett is driving me and my sisters tomo,~~Wild~~#5104
"2022-10-22,21:11:13",big papa,my mom packed it to share with them 🥺,
"2022-10-22,21:10:57",big papa,what about the spicy rice cakes tho <@443274224505716741> 🥺,jettaquino#4967
"2022-10-22,21:09:09",big papa,He can’t be high 😭,
"2022-10-22,21:09:02",big papa,But Isaac and Jett have an exam online they have to do,
"2022-10-22,21:08:53",big papa,Wait,
"2022-10-22,21:08:20",big papa,oki !,
"2022-10-22,19:40:36",big papa,It’s quite good,
"2022-10-22,19:40:33",big papa,U guys should heat it and eat it,
"2022-10-22,19:40:28",big papa,Gave jett some korean spicy rice cakes n stuff,
"2022-10-19,10:32:55",big papa,Guys look 😭😭😭,
"2022-10-18,19:27:44",big papa,💀💀,
"2022-10-18,19:24:21",big papa,💀💀💀,
"2022-10-18,19:24:14",big papa,NOT U GUYS INFILTRATING HER LANGUAGE AFTER ONE DAY,
"2022-10-18,19:23:59",big papa,And she went,
"2022-10-18,19:23:57",big papa,Why didn’t u turn it on,
"2022-10-18,19:23:52",big papa,And I said,
"2022-10-18,19:23:49",big papa,And when I came back it was still off,
"2022-10-18,19:23:44",big papa,And went to the bathroom,
"2022-10-18,19:23:40",big papa,I just told Shannon to turn on the TV,
"2022-10-18,19:23:27",big papa,Y’all,
"2022-10-16,23:44:47",big papa,I can’t let my gpa go lower then my 3.98 😭,
"2022-10-16,23:44:22",big papa,Gotta study,
"2022-10-16,23:44:19",big papa,Got some hella midterms coming up starting Thursday,
"2022-10-16,23:44:07",big papa,Skipping this week,
"2022-10-16,23:44:03",big papa,Sorry boys,Hat Tipper Lady Acquirer#1904
"2022-10-14,23:40:01",big papa,Do it,
"2022-10-14,23:40:00",big papa,do it,
"2022-10-14,23:39:57",big papa,Cuz ur blonde and I can tie ur hair in those pig tails,
"2022-10-14,23:39:45",big papa,u should do it,
"2022-10-14,23:39:42",big papa,I have a misa costume,
"2022-10-14,23:37:24",big papa,<@429701532309520404> goes as light,KFC#2019
"2022-10-14,23:37:12",big papa,u be misa,
"2022-10-14,23:37:05",big papa,I got a really good idea,
"2022-10-14,23:37:01",big papa,Do u want to borrow a costume,
"2022-10-14,23:36:29",big papa,do u have a Halloween costume,
"2022-10-14,23:36:11",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-10-12,20:26:12",big papa,I need more girl friends,
"2022-10-12,20:25:57",big papa,gimme her #,
"2022-10-12,20:25:51",big papa,she’s actually cute tho,
"2022-10-12,20:25:43",big papa,🥲,
"2022-10-12,20:25:38",big papa,don’t scam my man he’s poor,
"2022-10-12,20:25:15",big papa,S’CUTE,
"2022-10-12,20:24:48",big papa,WHO IS THIS,
"2022-10-12,20:24:45",big papa,WHAT IS THIS,
"2022-10-12,14:54:53",big papa,bitch got some eczema or smthn goddam,
"2022-10-12,14:54:43",big papa,Loab needs some aquaphor fr,
"2022-10-12,14:52:22",big papa,obviously only my girlfriends tho I’m not that mean to say that to randos 🙊,
"2022-10-12,14:51:30",big papa,my new favorite insult for bitches posting selfies on their Instagram stories are “you’re looking like loab today”,
"2022-10-12,14:35:45",big papa,Oki :3,~~Wild~~#5104
"2022-10-12,14:27:03",big papa,Guys we should start a book club :3,
"2022-10-12,14:26:44",big papa,He’s literally a wizard,
"2022-10-12,14:26:09",big papa,his writing is STELLAR,
"2022-10-12,14:26:05",big papa,He’s amazing,
"2022-10-12,14:26:02",big papa,When I first read tell tale heart I was literally so shook,
"2022-10-12,14:25:40",big papa,I FUCKING LOVR EDGAR ALLEN POE,
"2022-10-11,23:15:10",big papa,<@573586960938172466> <@429701532309520404> <@246124303643312138> <@443274224505716741> <@853858084866621480>,jettaquino#4967、IsaacM#8081、~~Wild~~#5104、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-10-11,23:14:57",big papa,Means the world to me !!! U guys are the bestest ever 🥰🥰🥰❤️,
"2022-10-11,23:14:45",big papa,Thank u thank u for treating my sister so so nice and vibing with her and letting her hang with u guys today :-)))),
"2022-10-11,23:14:23",big papa,Hi guyssss just wanted to say Shannon had suchhhh a fun time today and she said u guys r all so great and funny and that is was so fun and that u guys killllll her with how fun y’all r,
"2022-10-11,19:24:35",big papa,Love uuuu :-)),
"2022-10-11,19:24:03",big papa,See u soon my love :-)),
"2022-10-11,19:23:55",big papa,Hi jett 🥰🥰,
"2022-10-11,19:23:51",big papa,Oh,
"2022-10-11,19:23:26",big papa,R y’all at Jett’s,
"2022-10-11,08:41:27",big papa,Actually maybe <@443274224505716741> and <@246124303643312138> cuz it looks more like Robby,~~Wild~~#5104、jettaquino#4967
"2022-10-11,07:55:14",big papa,Look it’s <@443274224505716741> and me,jettaquino#4967
"2022-10-10,20:19:41",big papa,I’ll cry if it’s that short,
"2022-10-10,20:19:35",big papa,20 min,
"2022-10-10,20:19:31",big papa,anyone know if the episodes r gonna be a decent length or like,
"2022-10-10,20:17:29",big papa,Chainsaw man watch party then jackbox & cowboy bebop @jetts tomo?,
"2022-10-09,18:29:07",big papa,That’s fine we playing games,
"2022-10-09,17:14:46",big papa,just Dino,
"2022-10-09,17:14:28",big papa,But yeah,
"2022-10-09,17:14:14",big papa,Nuggets,
"2022-10-09,17:14:11",big papa,Oh sorry,
"2022-10-09,17:14:08",big papa,Dino niggets,
"2022-10-09,17:13:56",big papa,and uh,
"2022-10-09,17:13:53",big papa,Easy mac,
"2022-10-09,17:13:48",big papa,we have uh,
"2022-10-09,17:13:43",big papa,we don’t have food tho LMFAO,
"2022-10-09,17:13:36",big papa,Jett’s house ?,
"2022-10-09,17:13:31",big papa,Sorry,
"2022-10-09,17:13:30",big papa,Yeah,
"2022-10-09,17:13:28",big papa,Oh,
"2022-10-08,16:22:26",big papa,I’m dead,
"2022-10-08,16:22:21",big papa,This actually made me pee a little,KFC#2019
"2022-10-08,08:23:04",big papa,<@246124303643312138> you can be skylar white,~~Wild~~#5104
"2022-10-08,08:22:55",big papa,Breaking bad characters,
"2022-10-08,08:22:51",big papa,u know what would be a funny group Halloween costume,
"2022-10-07,22:19:17",big papa,sper day,
"2022-10-07,22:17:48",big papa,i need to give u under eye cooling patch,
"2022-10-07,22:17:37",big papa,we need to have a spa day,
"2022-10-07,22:17:31",big papa,oh em geeeeeeeee,
"2022-10-07,22:17:02",big papa,ok cracker,
"2022-10-07,21:49:52",big papa,<@246124303643312138> <@429701532309520404> <@573586960938172466> <@853858084866621480>,IsaacM#8081、~~Wild~~#5104、KFC#2019、Hat Tipper Lady Acquirer#1904
"2022-10-07,21:48:19",big papa,If u say no I will throw a tantrum and won’t clean ur litter box,
"2022-10-07,21:48:04",big papa,who wants to hang out on Sunday night and watch cowboy bepop,
"2022-10-07,13:44:19",big papa,does anyone wanna fight,
"2022-10-07,13:43:57",big papa,I want to look like this,
"2022-10-07,07:20:41",big papa,Yes,KFC#2019
"2022-10-06,22:43:37",big papa,😭,
"2022-10-06,22:38:40",big papa,my church is cool I promise,
"2022-10-06,22:38:32",big papa,Anyone wanna go to church on Sunday and then hang,
"2022-10-06,22:38:18",big papa,Hi boys,
"2022-10-06,12:06:31",big papa,get some holiday coin,
"2022-10-06,12:06:19",big papa,<@573586960938172466> los feliz flea during winter break?,Hat Tipper Lady Acquirer#1904
"2022-10-06,12:03:30",big papa,smh,
"2022-10-06,12:03:29",big papa,post necklaces again,
"2022-10-06,12:03:25",big papa,i need to like,
"2022-10-06,11:43:53",big papa,i just steal Ali's here and there LOL,
"2022-10-06,11:43:42",big papa,so its really a better cause cuz i dont buy those no more,
"2022-10-06,11:43:29",big papa,but then i think i used to not even blink over spending $60 to buy 2 vapes,
"2022-10-06,11:43:13",big papa,kinda an L to spend this much moola,
"2022-10-06,11:37:32",big papa,catch me homeless by next week,
"2022-10-06,11:37:23",big papa,my bank rn,
"2022-10-06,11:24:21",big papa,god i have no money,
"2022-10-06,11:18:56",big papa,This is the typpa discounts I like to seeeeeeee,
"2022-10-06,11:13:38",big papa,EWWWWWWWWW,
"2022-10-06,11:13:36",big papa,U WANT CERM FLAVOR,
"2022-10-06,11:06:23",big papa,ok im getting fruity pebbles,
"2022-10-06,11:06:05",big papa,vaniller,
"2022-10-06,11:06:03",big papa,chocolate,
"2022-10-06,11:05:58",big papa,fruity pebbles,
"2022-10-06,11:05:51",big papa,help me vote on a flavor guys,
"2022-10-06,10:59:21",big papa,combat machine,
"2022-10-06,10:59:16",big papa,what,
"2022-10-06,10:55:10",big papa,What he said,
"2022-10-06,10:55:07",big papa,^,KFC#2019
"2022-10-06,10:52:24",big papa,Yay or nay,
"2022-10-06,10:52:19",big papa,Gold standard protein,
"2022-10-06,10:52:14",big papa,<@573586960938172466> hey,Hat Tipper Lady Acquirer#1904
"2022-10-06,08:07:54",big papa,BOOO,
"2022-10-06,08:07:34",big papa,i wanna look,
"2022-10-06,08:07:32",big papa,do u guys get ur exams back,
"2022-10-06,08:07:23",big papa,i wanna see it,
"2022-10-06,08:07:19",big papa,dang,
"2022-10-06,08:06:25",big papa,jk,
"2022-10-06,08:06:20",big papa,i read new testament 8 million times,
"2022-10-06,08:06:09",big papa,u shoulda asked me for the cheats,
"2022-10-06,08:05:48",big papa,EWWWWW,
"2022-10-06,08:05:39",big papa,how was ur exam !,
"2022-10-06,08:05:36",big papa,oh dang,
"2022-10-06,08:05:20",big papa,danggggg,
"2022-10-06,08:05:11",big papa,does concordia have classes earlier then 8?,
"2022-10-06,08:05:03",big papa,but i have an 8am,
"2022-10-06,08:05:00",big papa,i woke up at 6 too,
"2022-10-06,08:02:29",big papa,why were u up at 6:04 <@246124303643312138>,~~Wild~~#5104
"2022-10-06,08:02:17",big papa,waow,
"2022-10-06,08:01:58",big papa,i will i will,~~Wild~~#5104
"2022-10-05,21:13:46",big papa,PLZZZZZ,
"2022-10-05,21:13:30",big papa,does anyone wanna look at it or know someone who can see wtf is wrong with it,
"2022-10-05,21:13:10",big papa,my computer makes loud noises and it heats up really fast but isnt even that old,
"2022-10-05,21:12:56",big papa,also,
"2022-10-05,21:12:04",big papa,anyone wanna play among us,
"2022-10-03,11:27:41",big papa,,big papa#5892
"2022-10-03,11:27:36",big papa,temporarily,
"2022-10-02,22:45:22",big papa,And warm up,
"2022-10-02,22:45:20",big papa,And they charge,
"2022-10-02,22:45:17",big papa,You usb plug these,
"2022-10-02,22:45:00",big papa,<@246124303643312138> look at these,~~Wild~~#5104
"2022-10-02,22:44:48",big papa,Anyways,
"2022-10-02,22:44:44",big papa,Heating pads,
"2022-10-02,22:44:42",big papa,Was looking up like,
"2022-10-02,22:44:37",big papa,Mfs,
"2022-10-01,21:47:04",big papa,I want it,
"2022-10-01,13:25:01",big papa,if u wanna do it better 💀,
"2022-10-01,13:24:38",big papa,<@429701532309520404> I have this,KFC#2019
"2022-10-01,11:27:03",big papa,Lmk if u want something,
"2022-10-01,11:26:59",big papa,so,
"2022-10-01,11:26:58",big papa,I’m gonna do hw at ur guys dorm till Jett’s choir thingy,
"2022-10-01,11:24:19",big papa,12:30-1ish,
"2022-10-01,11:24:07",big papa,Anyone want anything from 7 leaves circa 12:30 ish,
"2022-10-01,11:23:55",big papa,Hello friends,
"2022-09-30,23:56:23",big papa,<@429701532309520404> ^,KFC#2019
"2022-09-30,23:56:14",big papa,https://twitter.com/mugiwaranico_/status/1571604902857801728?s=46&t=xJthLmiSm0FUuQ-i0O4-MQ,
"2022-09-30,23:24:37",big papa,"so even if they aren’t at school with u,  y’all can come home to each other 🤧🤧",
"2022-09-30,23:24:15",big papa,<@429701532309520404> u should do off campus housing ur last year and just stay with jett or the boys or smthn,KFC#2019
"2022-09-30,23:22:53",big papa,poor <@429701532309520404> gonna be all alone,KFC#2019
"2022-09-30,23:22:43",big papa,I’m gonna bring so many bouquets to school that day,
"2022-09-30,23:22:31",big papa,Omg,
"2022-09-30,23:21:19",big papa,*WHEN,
"2022-09-30,23:21:12",big papa,When,
"2022-09-30,23:21:11",big papa,WHAT,
"2022-09-30,23:20:11",big papa,Do ur fafsa,
"2022-09-30,23:20:08",big papa,Hello boys,
"2022-09-30,21:44:37",big papa,Idk I kinda like those crunchy pieces 😂,
"2022-09-30,21:44:27",big papa,I didn’t peel of the edges tho,
"2022-09-30,21:42:00",big papa,Prob gonna be good if u throw it in a air fryer,
"2022-09-30,21:41:51",big papa,I can bring them tomo,
"2022-09-30,21:41:47",big papa,Anyone want any,
"2022-09-30,21:41:43",big papa,I’m making these,
"2022-09-30,18:40:46",big papa,he said son playing good lately,
"2022-09-30,18:40:33",big papa,But I might wake up and watch with my dad at home LOL,
"2022-09-30,18:40:09",big papa,so yeeee,
"2022-09-30,18:40:06",big papa,"She said I can’t drive that early, plus jett was gonna pick me up for choir for the reason of me not using da car",
"2022-09-30,18:39:19",big papa,guys my mommy says no it’s too early tho 🤧🤧,
"2022-09-30,18:13:32",big papa,Bruh,
"2022-09-30,17:46:33",big papa,i need to hibernate bruh my body hates me these days,
"2022-09-30,17:46:19",big papa,💀💀💀,
"2022-09-30,17:46:13",big papa,That’s WAY early,
"2022-09-30,17:46:06",big papa,no,
"2022-09-30,17:46:05",big papa,BRUH,
"2022-09-30,17:44:55",big papa,Y’all watching it at the dorm tomo?,
"2022-09-30,17:44:45",big papa,LMFAOOOOO,
"2022-09-30,17:44:29",big papa,LMFAOOOO,
"2022-09-30,17:44:23",big papa,UR LYING,
"2022-09-30,17:44:15",big papa,Wait why the skull,
"2022-09-30,17:43:58",big papa,What time tho,
"2022-09-30,17:43:55",big papa,Yeah,
"2022-09-30,17:43:54",big papa,<@246124303643312138> actually,~~Wild~~#5104
"2022-09-30,16:29:33",big papa,i miss everyone,
"2022-09-30,10:17:33",big papa,i tossed it tho after having my breakfast yogurt,
"2022-09-30,10:17:10",big papa,but it didn’t smell weird,
"2022-09-30,10:16:59",big papa,like it had like a different consistency,
"2022-09-30,10:16:45",big papa,But idk it wasn’t like weird,
"2022-09-30,09:21:15",big papa,Ahhhh,Hat Tipper Lady Acquirer#1904
"2022-09-30,09:21:11",big papa,Or like an American attempt to put some culture on our shit,
"2022-09-30,09:20:46",big papa,Can someone ask Christos if Greek yogurt is actually Greek,
"2022-09-30,09:17:48",big papa,Imma go,
"2022-09-30,09:17:31",big papa,GAHAHHAHAHHA,~~Wild~~#5104
"2022-09-30,09:17:26",big papa,are u guys going to the choir concert tomo,
"2022-09-30,09:17:15",big papa,smart,
"2022-09-30,09:17:12",big papa,LOLLL,
"2022-09-30,09:16:19",big papa,this was like last month,
"2022-09-30,09:16:13",big papa,And it said 2007,
"2022-09-30,09:16:06",big papa,my grandma gave me mustard for hotdogs,
"2022-09-30,09:15:56",big papa,Trueeee,~~Wild~~#5104
"2022-09-30,09:15:28",big papa,I think it’s fine tho,
"2022-09-30,09:15:24",big papa,So is my yogurt,
"2022-09-30,09:15:19",big papa,My tortillas are expired,
"2022-09-30,09:15:03",big papa,Y’all ever eat expired food,
"2022-09-30,09:14:50",big papa,Ya far,
"2022-09-30,09:13:34",big papa,Dang I want coffee,
"2022-09-30,08:58:02",big papa,It’s all gone,
"2022-09-30,08:58:01",big papa,I put so much for what,
"2022-09-30,08:57:56",big papa,I fucking hate cooking spinach,
"2022-09-30,07:56:23",big papa,💀💀💀,
"2022-09-30,07:56:04",big papa,Miss u <@443274224505716741>,jettaquino#4967
"2022-09-29,11:08:44",big papa,I would’ve died,
"2022-09-29,11:07:46",big papa,GIGAAAAWWWW,
"2022-09-29,11:07:38",big papa,Good idea,~~Wild~~#5104
"2022-09-29,11:07:26",big papa,but I’m also built different so yolo 😎,
"2022-09-29,11:07:07",big papa,i didn’t realize my medication has drowsy shit in it,
"2022-09-29,11:06:47",big papa,when u have to drive but ur sleepy,
"2022-09-29,11:06:35",big papa,guys what do u do,
"2022-09-28,19:04:34",big papa,🥳🥳🥳,
"2022-09-28,19:04:26",big papa,Omg Jett turns 21 tomo guys,
"2022-09-27,20:38:13",big papa,Kinda an L,
"2022-09-27,20:38:10",big papa,Imagine that,
"2022-09-27,20:38:06",big papa,Being a woman YALL,
"2022-09-27,19:09:05",big papa,"Hope so, but not counting on it",Hat Tipper Lady Acquirer#1904
"2022-09-27,19:07:42",big papa,Someone gets to keep a white gold earring with real diamonds lol,
"2022-09-27,19:07:29",big papa,prob fell off somewhere,
"2022-09-27,19:07:21",big papa,Nah,
"2022-09-27,19:07:17",big papa,It means a lot,
"2022-09-27,19:07:14",big papa,U guys r the best and so nice to me,
"2022-09-27,19:07:09",big papa,Thank u for helping me look for my earring despite that,
"2022-09-27,19:06:59",big papa,Im sorry I placed my irresponsibilities of losing something on u guys,
"2022-09-27,19:06:45",big papa,Thanks guys for looking for it,
"2022-09-27,19:06:41",big papa,Hey,
"2022-09-27,16:35:48",big papa,Thank u 😭,
"2022-09-27,16:35:16",big papa,Actually tho plz help ☹️ it was my grandmassss,
"2022-09-27,16:26:11",big papa,Please keep an eye out 😭😭😭,
"2022-09-27,16:26:04",big papa,Anyways,
"2022-09-27,16:24:43",big papa,Potentially,
"2022-09-27,16:24:41",big papa,Maybe,
"2022-09-27,16:24:40",big papa,I toss around so,
"2022-09-27,16:24:32",big papa,When I was hibernating,
"2022-09-27,16:24:28",big papa,Potentially at ur dorm,
"2022-09-27,16:24:19",big papa,But not the other,
"2022-09-27,16:24:16",big papa,I have one side,
"2022-09-27,16:24:07",big papa,I lost an earring,
"2022-09-27,16:24:03",big papa,Um,
"2022-09-27,11:42:29",big papa,What does that mean,
"2022-09-27,11:42:17",big papa,Oh,
"2022-09-27,10:48:41",big papa,Definetley,~~Wild~~#5104
"2022-09-27,10:00:24",big papa,Far af,
"2022-09-27,10:00:22",big papa,Oh dayummmmmm,
"2022-09-27,09:58:28",big papa,"I’m studying at UTC, if y’all wanna link for lunch or smthn lmk <@429701532309520404> <@246124303643312138> <@573586960938172466> <@853858084866621480>",IsaacM#8081、~~Wild~~#5104、KFC#2019、Hat Tipper Lady Acquirer#1904
"2022-09-27,09:09:09",big papa,Does anyone wanna go to the gym later again 🤭,
"2022-09-27,08:57:37",big papa,Really came to school for NOTHING,
"2022-09-27,08:57:32",big papa,my prof said they had covid contact so we don’t have to come if we aren’t comfortable,
"2022-09-27,08:57:20",big papa,I’m skipping my next class,
"2022-09-27,07:49:37",big papa,Then found out my 8am is CANCELLED,
"2022-09-27,07:49:29",big papa,Went to school,
"2022-09-27,07:49:26",big papa,And had to u turn out that bitch,
"2022-09-27,07:49:17",big papa,How the fuck,
"2022-09-27,07:49:09",big papa,Where the fuck,
"2022-09-27,07:49:07",big papa,What the fuck,
"2022-09-27,07:49:04",big papa,And was like,
"2022-09-27,07:49:02",big papa,I fucking drove to concordia for my 8am,
"2022-09-27,07:48:50",big papa,Had ur school address in my phone as school,
"2022-09-27,07:48:39",big papa,My dumb fucking ass,
"2022-09-27,07:48:33",big papa,Y’all,
"2022-09-26,19:22:00",big papa,I didn’t see u changed the icon,
"2022-09-26,19:21:55",big papa,Whoops,
"2022-09-26,19:21:46",big papa,,
"2022-09-26,19:18:33",big papa,planning committee chat is now DEAD,
"2022-09-26,19:18:18",big papa,mhmmm,
