Date,Username,Content,Mentions
"2023-01-18,18:17:56",jettaquino,I’m in BMC lobby,
"2023-01-18,18:16:14",~~Wild~~,im  gonna dip now to get to rehearsal,
"2023-01-18,18:06:45",jettaquino,I’ll head over to the music building rn,
"2023-01-18,18:06:21",jettaquino,Tf leave,
"2023-01-18,18:06:09",Hat Tipper Lady Acquirer,He aint done still,
"2023-01-18,17:36:59",KFC,so L bozo,
"2023-01-18,17:36:53",KFC,lifted already,
"2023-01-18,17:36:39",aamindehkordi,im down but also climbing,KFC#2019
"2023-01-18,17:34:45",Hat Tipper Lady Acquirer,I kind of just want to leave,
"2023-01-18,17:34:37",Hat Tipper Lady Acquirer,Idk when we'll be done,
"2023-01-18,17:34:27",Hat Tipper Lady Acquirer,So yes Jett,
"2023-01-18,17:34:22",Hat Tipper Lady Acquirer,we need to go over the music,
"2023-01-18,17:34:09",Hat Tipper Lady Acquirer,lmao,
"2023-01-18,17:32:19",~~Wild~~,ayo Nathan ✊,
"2023-01-18,17:31:55",KFC,how bout puss n boots though,
"2023-01-18,17:31:47",~~Wild~~,https://tenor.com/view/jetstream-sam-n-word-gif-25301615,
"2023-01-18,17:31:46",KFC,no,
"2023-01-18,17:31:31",aamindehkordi,Climbing after?,
"2023-01-18,17:31:15",jettaquino,Meet in music building after your class?,
"2023-01-18,17:27:51",aamindehkordi,Bring them to boleman,
"2023-01-18,17:27:38",aamindehkordi,Class rn,
"2023-01-18,17:04:19",KFC,old tenders are back,
"2023-01-18,17:04:13",KFC,ali eagles,
"2023-01-18,17:03:48",MvPain,💀 d2 v ball is not worth that much,
"2023-01-18,17:03:14",MvPain,How much is it $7?,
"2023-01-18,17:03:10",KFC,not worth,
"2023-01-18,17:03:03",MvPain,Since I’m non student,
"2023-01-18,17:03:03",KFC,yes,
"2023-01-18,17:03:00",MvPain,Fuck do I gotta pay,
"2023-01-18,17:02:53",KFC,mens,
"2023-01-18,17:02:50",aamindehkordi,Ye,
"2023-01-18,17:02:46",MvPain,Is it rn?,
"2023-01-18,17:02:36",aamindehkordi,Many baddies,
"2023-01-18,17:02:34",aamindehkordi,Jake go to the volleyball game,
"2023-01-18,15:24:26",KFC,time conflict you dont need his sig since its music,
"2023-01-18,15:24:12",KFC,no,
"2023-01-18,15:11:03",aamindehkordi,Where is everyone tho,
"2023-01-18,15:10:56",aamindehkordi,Don’t I need to talk to dude and tell him why there’s a time conflict form before add form,
"2023-01-18,15:06:35",KFC,do it electronically,
"2023-01-18,15:06:19",aamindehkordi,And chem I need signatures,
"2023-01-18,15:06:07",aamindehkordi,Also I j joined linear algebra,
"2023-01-18,15:06:07",KFC,You guys have 5 years to watch one piece before i go radio silent on you,
"2023-01-18,15:05:52",aamindehkordi,U force,
"2023-01-18,15:05:51",aamindehkordi,And if that doesn’t work,
"2023-01-18,15:05:45",aamindehkordi,U convince,
"2023-01-18,15:05:38",aamindehkordi,U don’t tell her,
"2023-01-18,15:05:35",aamindehkordi,See that’s y ur a bozo,
"2023-01-18,15:05:17",KFC,idc how perfect of a girlfriend you are. If i ask you to watch One Piece and you say no you are now a free agent.,
"2023-01-18,15:04:58",aamindehkordi,https://tenor.com/view/no-no-point-kronk-gif-13896471,
"2023-01-18,14:58:29",Hat Tipper Lady Acquirer,https://tenor.com/view/inauguration-cnn2017-donald-trump-finger-wag-no-gif-20640184,
"2023-01-18,14:58:00",big papa,Do it,
"2023-01-18,14:57:44",big papa,@everyone,
"2023-01-18,13:33:20",aamindehkordi,lolol their brains,
"2023-01-18,13:33:07",KFC,that's dumb as hell. I know damn well a mouse can't do floating point operations,
"2023-01-18,13:32:40",aamindehkordi,billions of floating point operations i think,
"2023-01-18,13:32:00",KFC,yeah but what's the metric,
"2023-01-18,13:31:50",aamindehkordi,i guess lol,
"2023-01-18,13:31:46",aamindehkordi,computing power,
"2023-01-18,13:29:03",KFC,wtf are they counting on the right side,
"2023-01-18,12:50:55",~~Wild~~,holy shit im dead,aamindehkordi#1473
"2023-01-18,12:50:47",~~Wild~~,,
"2023-01-18,12:50:43",~~Wild~~,,
"2023-01-18,12:28:50",aamindehkordi,L bozo,
"2023-01-18,12:28:42",aamindehkordi,I have to get gas and I’m the reason it’s so expensive,
"2023-01-18,12:28:26",aamindehkordi,True actually,
"2023-01-18,11:11:54",MvPain,<@657834634205200395> L bozo,aamindehkordi#1473
"2023-01-18,11:03:44",KFC,parking,
"2023-01-18,11:03:41",KFC,heading there,
"2023-01-18,11:03:32",jettaquino,Are you there already?,
"2023-01-18,11:03:26",jettaquino,Yup,
"2023-01-18,10:50:28",Hat Tipper Lady Acquirer,Caf?,
"2023-01-18,10:30:15",KFC,Yeah I probably do. Thank you dad,jettaquino#4967
"2023-01-18,10:28:59",aamindehkordi,"We were never bombed by the US I don’t think, we j had a coup d’état staged by Reagan to abolish that shah and help instantiate the current theocratic dictatorship that is biting the US back around more now w gas prices",
"2023-01-18,10:28:54",jettaquino,<@429701532309520404> I’m at target do you need a black shirt for photos,KFC#2019
"2023-01-18,00:18:27",MvPain,https://www.instagram.com/reel/CkG6K1bjUe-/?igshid=YmMyMTA2M2Y= <@657834634205200395>,aamindehkordi#1473
"2023-01-17,20:50:33",Hat Tipper Lady Acquirer,Robby’s drinking habits in 5 words or less: zero regard for his health,
"2023-01-17,20:45:38",~~Wild~~,"Step 1: Drink 5 shots in 2 minutes without eating for the past 4 hours

Step 2: Goblin mode",
"2023-01-17,20:45:03",big papa,AHAHAHAHAHAHAHA,~~Wild~~#5104
"2023-01-17,20:44:56",big papa,Nice boy,
"2023-01-17,20:44:54",~~Wild~~,I can already tell you my drinking habits,big papa#5892
"2023-01-17,20:44:52",big papa,Awwww,
"2023-01-17,19:41:54",big papa,This one is fun,
"2023-01-17,19:41:49",big papa,https://ktestone.com/kapable.github.io/dringkingHabitEng/,
"2023-01-17,19:41:46",big papa,I don’t think so,
"2023-01-17,19:41:13",KFC,Is there a way to view all of them,
"2023-01-17,19:39:20",jettaquino,LMAOOOOO,
"2023-01-17,19:38:40",big papa,Am I gay test 💀,jettaquino#4967
"2023-01-17,19:38:25",big papa,y’all the same omg,
"2023-01-17,19:38:23",big papa,LOLLLLL,
"2023-01-17,19:37:05",~~Wild~~,Me too bro,
"2023-01-17,19:36:50",KFC,well it's calling me yellow so idk,
"2023-01-17,19:36:13",big papa,No,
"2023-01-17,19:33:00",KFC,is this test racist?,
"2023-01-17,19:11:38",big papa,TAKE IT,
"2023-01-17,19:11:34",~~Wild~~,Ok,
"2023-01-17,19:11:30",big papa,But I genuinley am curious what y’all get 🙈,
"2023-01-17,19:11:18",big papa,Usually I would send this to a group of my gal pals so we can giggle bout it after,
"2023-01-17,19:10:58",big papa,https://ktestone.com/kapable.github.io/smileColorTestEng/,
"2023-01-17,19:10:55",big papa,So u have to be them,
"2023-01-17,19:10:45",big papa,I don’t have any girl friends,
"2023-01-17,19:10:40",big papa,guys,
"2023-01-17,15:54:33",big papa,ugh i was so dumb in HS,
"2023-01-17,15:54:27",big papa,LOLLLLLLLL,
"2023-01-17,15:54:24",big papa,and failed Zoology,
"2023-01-17,15:54:20",big papa,how the fuck did i get an A in honors chemistry,
"2023-01-17,15:54:12",big papa,look at this,
"2023-01-17,15:53:27",big papa,my hooligan highschool dumbass,
"2023-01-17,15:53:18",big papa,the way i passed that class in HS with a 70%,
"2023-01-17,15:53:04",big papa,bruh,
"2023-01-17,15:53:03",big papa,but if we did it in HS and got a C or better then we dont have to do it here,
"2023-01-17,15:52:51",big papa,is history,
"2023-01-17,15:52:48",big papa,so one of my requirments to graduate,
"2023-01-17,15:52:39",big papa,you guys,
"2023-01-17,15:48:46",big papa,this looks so sketch,
"2023-01-17,15:48:39",big papa,Juju pump???? Lmfaoooooo,
"2023-01-17,15:04:12",aamindehkordi,then damn,
"2023-01-17,15:04:08",aamindehkordi,oh yea ok same,
"2023-01-17,15:03:59",KFC,she just takes the questions from nova,
"2023-01-17,15:03:52",KFC,well blackboard,
"2023-01-17,15:03:49",aamindehkordi,ours is on BB this semester,
"2023-01-17,15:03:40",KFC,Nova,
"2023-01-17,15:03:29",aamindehkordi,did u guys do quizzes from the book or blackboard,
"2023-01-17,15:03:13",aamindehkordi,u never went to class,
"2023-01-17,15:02:58",KFC,I took the class bozo. They are in person,
"2023-01-17,15:02:57",aamindehkordi,yea true,
"2023-01-17,15:02:46",aamindehkordi,why would the tests not be,
"2023-01-17,15:02:43",KFC,you could make it so you're doing all psych quizzes in one chatgpt window then say make a review for me,
"2023-01-17,15:02:41",aamindehkordi,i mean everything is on blackboard so far,
"2023-01-17,15:02:19",KFC,i dont think she'd let you,
"2023-01-17,15:02:18",MvPain,There’s no way lmao,
"2023-01-17,15:02:11",KFC,idk,
"2023-01-17,15:01:55",aamindehkordi,what if im sick on zoom,
"2023-01-17,15:01:52",aamindehkordi,damnnnn,
"2023-01-17,15:01:45",KFC,in person bubble sheet no techc,
"2023-01-17,15:01:43",aamindehkordi,r they in person,
"2023-01-17,15:01:34",KFC,u gonna get bent on the tests though,
"2023-01-17,15:01:21",KFC,lmao,
"2023-01-17,15:01:06",aamindehkordi,"just took 4 psych quizzes all with chatgpt and no internal dialogue and got 19/20 each time, i didn't even read any of the questions",
"2023-01-17,14:54:01",big papa,YAAAAA,
"2023-01-17,14:53:46",MvPain,Ayo,
"2023-01-17,14:53:38",~~Wild~~,"im 240, let me hop on",
"2023-01-17,14:53:31",big papa,Boomin,
"2023-01-17,14:53:24",big papa,My ego rn,
"2023-01-17,14:53:21",big papa,I can hip thrust 4x8 225lbs,
"2023-01-17,14:53:10",big papa,Someone stand on me next time I do a hip thrust,
"2023-01-17,12:46:04",Hat Tipper Lady Acquirer,Caf*,
"2023-01-17,12:45:56",Hat Tipper Lady Acquirer,We at face rn,
"2023-01-17,12:39:22",jettaquino,Yes,MvPain#4262
"2023-01-17,12:38:50",big papa,Omgggg this is soooooo cuteeee,aamindehkordi#1473
"2023-01-17,12:38:35",MvPain,Y’all at the cafe?,
"2023-01-17,12:35:06",aamindehkordi,Unedited,
"2023-01-17,12:33:54",aamindehkordi,"I posted these on VSCO, still waiting to post on IG tho",
"2023-01-17,12:29:43",jettaquino,Yeah,
"2023-01-17,12:29:18",Hat Tipper Lady Acquirer,Lunch?,
"2023-01-17,12:14:00",aamindehkordi,Lol,
"2023-01-17,12:13:40",~~Wild~~,Just don't hit the squat rack too hard ok,
"2023-01-17,11:42:03",big papa,I’m anticipating that the magic gonna happen when I’m at the gym,
"2023-01-17,11:41:38",big papa,Nothing grumbling yet,
"2023-01-17,11:41:33",big papa,Not yet,
"2023-01-17,11:37:15",~~Wild~~,Bruh u bouta be clearing out rooms,
"2023-01-17,11:36:54",~~Wild~~,7 eggs‽,
"2023-01-17,11:23:23",big papa,💀💀💀,
"2023-01-17,11:23:09",jettaquino,Beautiful as ever babe,
"2023-01-17,11:22:36",big papa,This is a pic of me mid chewing my 7th boiled egg,
"2023-01-17,11:22:22",big papa,Too hungry I went to the dining hall,
"2023-01-17,10:16:46",big papa,HAHAHAHAHHA,
"2023-01-17,10:14:31",~~Wild~~,Me,
"2023-01-17,10:12:34",big papa,https://tenor.com/view/beastars-haru-eating-fast-meme-gif-26249441,
"2023-01-17,10:12:06",big papa,party,
"2023-01-17,10:11:53",big papa,who is coming to my grad partu,
"2023-01-17,10:11:47",big papa,so,
"2023-01-17,10:10:43",big papa,i dont wanna lose my spot then hit another car,
"2023-01-17,10:10:34",aamindehkordi,I’m zooming to psych for the same reason,big papa#5892
"2023-01-17,10:10:29",big papa,parking at uci is shit,
"2023-01-17,10:10:06",aamindehkordi,I won’t lie my chest is blown out,
"2023-01-17,10:10:04",big papa,no i dont wanna drive there lol,
"2023-01-17,10:09:57",~~Wild~~,ali when caf serves sand,
"2023-01-17,10:09:51",~~Wild~~,https://tenor.com/view/africa-buffet-good-gif-13593792,
"2023-01-17,10:09:36",Hat Tipper Lady Acquirer,So Kate are you gonna join us orrrrr,
"2023-01-17,10:09:18",big papa,jett between 12:30-2,
"2023-01-17,10:09:18",aamindehkordi,The only good thing about the caf is the occasional eye candy but I’d argue it’s usually better at eagles,
"2023-01-17,10:09:10",big papa,https://tenor.com/view/zoro-rononora-zoro-one-piece-practice-weightlifting-gif-14578573,
"2023-01-17,10:08:28",big papa,period,
"2023-01-17,10:08:20",jettaquino,And I’m gonna gym in between,
"2023-01-17,10:08:19",big papa,oh never mind lmfaoooo,
"2023-01-17,10:08:07",jettaquino,I have class 11-12:30 then 2-4,
"2023-01-17,10:07:47",big papa,so das up to u lol,
"2023-01-17,10:07:42",big papa,idk  im free like for 6 hours after this class,jettaquino#4967
"2023-01-17,10:06:58",~~Wild~~,now you know why im always happy at the caf,
"2023-01-17,10:06:32",Hat Tipper Lady Acquirer,Robby when they have Mayo at the caf,
"2023-01-17,10:06:27",jettaquino,Depends what time,big papa#5892
"2023-01-17,10:06:27",big papa,LOLLLLL,~~Wild~~#5104
"2023-01-17,10:06:24",Hat Tipper Lady Acquirer,https://tenor.com/view/run-through-happy-running-fans-crowd-gif-14962817,
"2023-01-17,10:06:11",~~Wild~~,nathan when taco tuesday at caf,
"2023-01-17,10:06:02",~~Wild~~,https://tenor.com/view/one-piece-gif-18904018,
"2023-01-17,10:05:38",big papa,<@443274224505716741> r u busy,jettaquino#4967
"2023-01-17,10:05:14",big papa,TAKE THAT DOWN LOL,
"2023-01-17,10:05:07",KFC,Ali when the caf doesn't serve sand:,
"2023-01-17,10:04:54",KFC,https://tenor.com/view/luffy-waiting-gif-21925146,
"2023-01-17,10:03:58",aamindehkordi,"Honestly based shit food, dirty dorm, no wifi",big papa#5892
"2023-01-17,10:03:53",Hat Tipper Lady Acquirer,Gogi? lol,
"2023-01-17,10:03:50",Hat Tipper Lady Acquirer,Ok fine,
"2023-01-17,10:03:41",Hat Tipper Lady Acquirer,Wym no,
"2023-01-17,10:03:27",aamindehkordi,"Bro it wasn’t exposed she literally but bit off the paper wrapping of both burrito and taco and ate them both, she’s a menace",KFC#2019
"2023-01-17,10:02:21",big papa,N O,
"2023-01-17,10:02:18",big papa,at concordia?,
"2023-01-17,10:02:09",big papa,donde,
"2023-01-17,10:01:57",Hat Tipper Lady Acquirer,Lunch lunch lunch with us,
"2023-01-17,10:01:51",big papa,this is a UCI moment,
"2023-01-17,10:01:46",big papa,so now i have a gap from 10:50am-4:00pm,
"2023-01-17,10:01:27",big papa,2 of my classes were cancelled,
"2023-01-17,10:01:20",big papa,bruh,
"2023-01-17,09:51:59",~~Wild~~,nathan learning the drums,
"2023-01-17,09:51:52",~~Wild~~,https://tenor.com/view/taco-time-dancing-nido-drums-drums-gif-15307671,
"2023-01-17,09:51:31",Hat Tipper Lady Acquirer,Robby when i send his honky cracker ass to jail,
"2023-01-17,09:51:19",Hat Tipper Lady Acquirer,https://tenor.com/view/the-jim-gaffigan-show-jim-gaffigan-jail-behind-bars-prison-gif-5627432,
"2023-01-17,09:50:58",~~Wild~~,fat bitch SHIT,
"2023-01-17,09:50:54",~~Wild~~,https://tenor.com/view/shit-ton-poop-rhino-gif-15151913,
"2023-01-17,09:50:25",big papa,Fat bitch shit,
"2023-01-17,09:50:16",big papa,I’m so hungry in my class guys I’m marking the fuck outta scrambled eggs and turkey bacon and brocolli while watching the atrocities on video,
"2023-01-17,09:49:40",big papa,😂😂😂😂,
"2023-01-17,09:49:14",Hat Tipper Lady Acquirer,Kate looking at Masaya when he comes to the next function,
"2023-01-17,09:48:31",Hat Tipper Lady Acquirer,https://tenor.com/view/black-guy-staring-at-someone-gif-24012300,
"2023-01-17,09:47:55",~~Wild~~,https://tenor.com/view/goku-fortnite-get-griddy-dragon-ball-dragon-ball-z-gif-26491049,
"2023-01-17,09:47:31",Hat Tipper Lady Acquirer,Also the firebombings of Tokyo and other cities killed more people than the atom bombs,
"2023-01-17,09:47:28",~~Wild~~,https://tenor.com/view/take-the-l-bozo-gif-25355134,
"2023-01-17,09:47:06",Hat Tipper Lady Acquirer,They did have some sort of punishment …,
"2023-01-17,09:46:52",Hat Tipper Lady Acquirer,https://tenor.com/view/explosion-mushroom-cloud-atomic-bomb-bomb-boom-gif-4464831,
"2023-01-17,09:46:28",~~Wild~~,japan when forced to face it's WWII atrocities in the modern era,
"2023-01-17,09:46:27",~~Wild~~,https://tenor.com/view/ehe-anime-gif-anime-girl-teehee-gif-27178660,
"2023-01-17,09:43:38",Hat Tipper Lady Acquirer,Germany is like the worlds villain and Japan is seen as the cute cat twink femboy that everyone (not Asia) ) is pretty chill with,
"2023-01-17,09:42:58",Hat Tipper Lady Acquirer,It’s funny how people view japan and Germany,
"2023-01-17,09:42:54",~~Wild~~,purebred,
"2023-01-17,09:42:11",big papa,one of these days I wanna dna test myself to see if I’m 100% Korean,
"2023-01-17,09:42:10",Hat Tipper Lady Acquirer,"Yeah, the age ranges they had were …",
"2023-01-17,09:41:54",big papa,💀,
"2023-01-17,09:41:51",big papa,COMFORT WOMEN,
"2023-01-17,09:41:35",Hat Tipper Lady Acquirer,Like them and the Red Army seemingly had a competition or something bro,
"2023-01-17,09:41:16",Hat Tipper Lady Acquirer,They loved rape for some reason,
"2023-01-17,09:41:06",Hat Tipper Lady Acquirer,And in the Philippines they it was just as bad,
"2023-01-17,09:40:35",big papa,But now I’m learning,
"2023-01-17,09:40:33",Hat Tipper Lady Acquirer,Like literally there was a point where a nazi party member living in china had to contact hitler to be like “tell the japs to chill”,
"2023-01-17,09:40:32",big papa,idrk deets of Filipino shi,
"2023-01-17,09:40:21",big papa,I know that I just know korea shit with them,
"2023-01-17,09:39:58",Hat Tipper Lady Acquirer,Japan were worse than the nazis,
"2023-01-17,09:38:51",Hat Tipper Lady Acquirer,Kate looking at Kyle when she finds out what Japan did in manilla,
"2023-01-17,09:38:49",big papa,And by y’all I mean <@429701532309520404>,KFC#2019
"2023-01-17,09:38:42",big papa,Y’all were on goblin mode,
"2023-01-17,09:38:33",big papa,Not me finding out atrocities of Japan on literally everyone,
"2023-01-17,09:38:28",Hat Tipper Lady Acquirer,https://tenor.com/view/suspicious-eyes-serious-im-watching-you-gif-13757636,
"2023-01-17,09:37:55",big papa,I’m taking a Filipino American history class,
"2023-01-16,22:52:36",~~Wild~~,that is some quality cat core,
"2023-01-16,22:52:34",big papa,EWWWWWWW,~~Wild~~#5104
"2023-01-16,22:52:24",big papa,This abstract cat shirt had the biggest chokehold on me,
"2023-01-16,22:52:01",~~Wild~~,here is asian food,
"2023-01-16,22:51:38",~~Wild~~,https://youtu.be/wNtTtYVQzfM,
"2023-01-16,22:51:19",~~Wild~~,this was a cry for help,
"2023-01-16,22:50:44",big papa,Why,~~Wild~~#5104
"2023-01-16,22:49:49",~~Wild~~,"idk, this one is pretty Robby",KFC#2019
"2023-01-16,22:49:36",~~Wild~~,https://youtube.com/shorts/2XNYtINlm38,
"2023-01-16,22:49:30",big papa,I fucking love this video Hollup imma show Shannon,~~Wild~~#5104
"2023-01-16,22:47:50",KFC,This might be the most Robby video ever,~~Wild~~#5104
"2023-01-16,22:47:49",~~Wild~~,Robby in his omegle days had 0 chill,
"2023-01-16,22:47:30",Hat Tipper Lady Acquirer,LMAOOOO,~~Wild~~#5104
"2023-01-16,22:46:22",~~Wild~~,rookie mistake,
